date,LINK_deposited,WBTC_borrowed,WETH_deposited,WBTC_deposited,USDC_borrowed,UNI_deposited,YFI_deposited,ZRX_deposited,DAI_borrowed,USDT_borrowed,user
2021-04-23,710.5400741694685,3.885457371934428e-07,19.92507865726931,0.4159861002352498,20296.859005510254,142.2513673784682,0.031466289811886504,1741.7085805029212,13145.377450956099,10110.436959865203,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-24,710.540079297538,3.885495969894639e-07,19.925175412128468,0.4159862845612195,20306.994764549472,142.2515415516419,0.031466390621232646,1741.7096406803423,13148.605138556046,10112.904917550659,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-25,710.5401471728795,3.8855312693955767e-07,19.92525813098833,0.4159864528741946,20317.133077866798,142.25168769167493,0.031466487173392975,1741.7118754597834,13151.833618691544,10115.373477664592,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-26,710.5402262713927,3.885587888413112e-07,19.925315712420424,0.4159869021417057,20327.273946106987,142.25177959099918,0.03146657399243932,1741.7140860747347,13155.062891557202,10117.842640354054,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-27,710.5402738318966,3.88567749714293e-07,19.925344590209335,0.41598751691560126,20337.417369914958,142.25178320871552,0.03146662631653624,1741.7162446868222,13158.29295734767,10120.312405766135,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-28,710.5402802793706,3.885754769813591e-07,19.925372802889253,0.41598798887939753,20347.563349935794,142.25178663477772,0.03146666341045902,1741.7181270924946,13161.523816257652,10122.782774047959,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-29,710.5402870316772,3.885812266478411e-07,19.92539971799272,0.4159882881855422,20357.71188681474,142.25179021213518,0.03146669555400448,1741.7199149638648,13164.755468481893,10125.253745346685,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-04-30,710.5402948112524,3.8858589624121953e-07,19.925430408773238,0.4159884883459856,20367.862981197206,142.25179333740203,0.03146672686006616,1741.7216834251888,13167.987914215193,10127.725319809511,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-01,710.5403023790167,3.885910249441527e-07,19.92546287768485,0.41598870672413657,20378.016633728763,142.25179635212922,0.03146675798904905,1741.7234310324607,13171.221153652394,10130.19749758367,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-02,710.5403087596287,3.8859622703994777e-07,19.925487784123934,0.4159889292442754,20388.17284505514,142.251880900825,0.031466788521486384,1741.725153483865,13174.455186988389,10132.670278816428,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-03,710.5403157665352,3.886003587883172e-07,19.925508498649563,0.4159890790563465,20398.331615822244,142.2519027382157,0.03146682030954266,1741.7268396578477,13177.690014418118,10135.143663655092,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-04,710.5403238082235,3.886039694184275e-07,19.925527300962024,0.4159892015635703,20408.49294667613,142.25190568770032,0.031466857323913355,1741.7285197971694,13180.92563613657,10137.617652247,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-05,710.5403316028994,3.8860739434958697e-07,19.925545226282043,0.41598931774571785,20418.65683826303,142.25190863701374,0.03146689985329761,1741.7301794482744,13184.16205233878,10140.09224473953,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-06,710.5403395182037,3.886139028907942e-07,19.925562951078277,0.41598963050739296,20428.82329122932,142.25191208188028,0.03146694403867759,1741.7318320853817,13187.399263219831,10142.567441280093,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-07,710.54034739643,3.886205450765783e-07,19.925581117732797,0.41598995468685945,20438.99230622156,142.25191383706766,0.031466983648397354,1741.7335014042374,13190.637268974857,10145.043242016136,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-08,710.5403553414343,3.88627773846346e-07,19.925599437358063,0.4159903338804284,20449.163883886464,142.25191581544436,0.03146702311492512,1741.7385937518081,13193.876069799036,10147.519647095145,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-09,710.5403632554421,3.886350836941589e-07,19.9256142197064,0.41599072125849346,20459.33802487091,142.25191823813327,0.031467062579559356,1741.7402700092546,13197.115665887597,10149.99665666464,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-10,710.5403711719017,3.886424316864337e-07,19.925626004718104,0.41599118356662873,20469.51472982194,142.2519206081578,0.03146710226203453,1741.7419675245314,13200.356057435813,10152.474270872177,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-11,710.5403785818086,3.8865048330688986e-07,19.925637638224014,0.4159918726231283,20479.693999386764,142.25192249285496,0.031467140446482245,1741.7436741170272,13203.597244639008,10154.952489865347,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-12,710.5403855420445,3.886583398820871e-07,19.92564909763372,0.41599253255561564,20489.875834212744,142.25192436195388,0.03146717721657045,1741.7453679299656,13206.839227692555,10157.43131379178,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-13,710.540392908872,3.886667915798932e-07,19.925660274071475,0.4159936387152747,20500.060234947414,142.25192662902586,0.031467210045734134,1741.747313503916,13210.082006791872,10159.910742799138,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-14,710.5403997211783,3.886757693656826e-07,19.925670627803015,0.4159949259689801,20510.247202238475,142.2519291108795,0.03146723545487277,1741.7492534663418,13213.325582132427,10162.390777035123,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-15,710.5404108611416,3.8868615710236457e-07,19.925680540822356,0.4159966133860959,20520.436736733784,142.25193156831983,0.03146726219096078,1741.7511957613415,13216.569953909735,10164.871416647471,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-16,710.5404220296798,3.886963593453028e-07,19.925690769257336,0.4159982263407104,20530.628839081368,142.25193580070186,0.0314672894731448,1741.7531534840596,13219.815122319358,10167.352661783954,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-17,710.5404332025237,3.8870664293662197e-07,19.9257010137145,0.415999478908434,20540.823509929414,142.25196386701057,0.03146731513534546,1741.7551789653603,13223.06108755691,10169.83451259238,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-18,710.540443658299,3.887163902501881e-07,19.925711750525984,0.4160001348407046,20551.020749926272,142.2519903069501,0.03146734004504906,1741.7572232993714,13226.307849818048,10172.316969220596,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-19,710.5404531172996,3.8872577895581575e-07,19.92572100419241,0.41600075193922587,20561.22055972046,142.2520189865413,0.03146736687270844,1741.7592031028623,13229.55540929848,10174.80003181648,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-20,710.5404696202118,3.88729088415276e-07,19.92573888712008,0.4160008768517364,20571.42293996066,142.2520580567985,0.03146739978219447,1741.7610031244826,13232.803766193963,10177.283700527949,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-21,710.5404797814334,3.8873143266588317e-07,19.925749650305903,0.4160009522386673,20581.627891295713,142.25209269565008,0.031467433683376886,1741.7627875025705,13236.0529207003,10179.767975502957,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-22,710.5404907323807,3.8873415648285246e-07,19.925758930208183,0.4160010504866927,20591.83541437463,142.25209935096822,0.03146747104449278,1741.7648652742087,13239.302873013341,10182.25285688949,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-23,710.5405021208178,3.8873633076728093e-07,19.925768707494026,0.4160011251962135,20602.04550984658,142.25210659330668,0.03146751253489756,1741.7670238909604,13242.553623328988,10184.738344835578,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-24,710.5405132831149,3.8873918152076636e-07,19.925781184271774,0.41600122134924516,20612.2581783609,142.2521296197161,0.031467555229120446,1741.769293067585,13245.805171843187,10187.224439489279,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-25,710.540524527922,3.8874282187929976e-07,19.92579383728031,0.4160013323662407,20622.47342056709,142.2521463418279,0.0314676042768707,1741.7716384415328,13249.057518751935,10189.71114099869,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-26,710.5405351876723,3.887466450715031e-07,19.92580615114842,0.41600144710110193,20632.691237114817,142.25215523073794,0.03146766197674813,1741.7739701780638,13252.310664251276,10192.198449511945,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-27,710.5405472407294,3.887501738562582e-07,19.92581701853966,0.41600154506023657,20642.911628653907,142.25216329083605,0.03146772114827901,1741.7771450758112,13255.564608537301,10194.686365177215,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-28,710.5405587899987,3.887559637403291e-07,19.92582942271528,0.41600179014490757,20653.134595834355,142.2521716346191,0.0314677815930014,1741.7803184152965,13258.81935180615,10197.174888142703,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-29,710.5405695179917,3.887620915480758e-07,19.925842817204714,0.41600205063791634,20663.36013930632,142.2521801300934,0.031467840920514245,1741.7834919452346,13262.074894254014,10199.664018556654,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-30,710.5405809529173,3.887677082841251e-07,19.925854880591313,0.41600227010861424,20673.588259720123,142.2521886872703,0.031467899737059574,1741.7866462176885,13265.331236077129,10202.153756567344,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-05-31,710.54059759957,3.8877326859607334e-07,19.925865162812567,0.41600248525949396,20683.81895772625,142.25219590416097,0.03146795631219649,1741.789783432379,13268.588377471779,10204.64410232309,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-01,710.5406140921675,3.887789990652571e-07,19.92587419899661,0.416002712533852,20694.05223397535,142.25219824814826,0.031467999622309,1741.7929120488707,13271.846318634296,10207.135055972238,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-02,710.540629460204,3.8878494940946745e-07,19.925909117858165,0.4160029568366053,20704.288089118243,142.2522008287898,0.03146804277943035,1741.796032170897,13275.105059761063,10209.626617663178,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-03,710.5406420344415,3.88791069610109e-07,19.925959867778882,0.4160032147493259,20714.526523805907,142.2522034481346,0.03146808563645189,1741.7991526443523,13278.36460104851,10212.118787544334,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-04,710.5406556277673,3.8879712486680877e-07,19.9260096782897,0.41600346742157185,20724.767538689488,142.25220603180293,0.03146813813128993,1741.8022551685974,13281.624942693114,10214.611565764164,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-05,710.5406700348569,3.888030746868938e-07,19.92605786666945,0.416003711707187,20735.011134420292,142.25220836649066,0.031468194526683944,1741.8053633509196,13284.886084891401,10217.104952471163,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-06,710.540684967245,3.8880840815424565e-07,19.92610366366111,0.41600391137049714,20745.257311649795,142.25221058923177,0.03146824913958221,1741.8084699835374,13288.148027839945,10219.598947813864,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-07,710.5407163136351,3.888138428360498e-07,19.92614884767671,0.4160041176630301,20755.506071029635,142.2522135494078,0.03146830402140698,1741.8115587875225,13291.410771735369,10222.093551940832,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-08,710.5407721356538,3.888191858485245e-07,19.9261905134009,0.4160043173254588,20765.757413211617,142.25222392235452,0.0314683584789594,1741.814655752324,13294.674316774343,10224.588765000673,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-09,710.5408320942777,3.888244172752219e-07,19.926229648847734,0.4160045092748715,20776.011338847708,142.2522343374405,0.03146841008408235,1741.8177427388555,13297.938663153587,10227.08458714203,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-10,710.5410099843502,3.888292037362105e-07,19.926267560133372,0.4160046720009869,20786.26784859004,142.25226290402617,0.031468462857692996,1741.822168009323,13301.203811069869,10229.581018513576,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-11,710.5413307948195,3.888339939199259e-07,19.926296148426015,0.4160048352403284,20796.526943090914,142.2523113044689,0.0314685156526364,1741.8281452471233,13304.469760720001,10232.078059264026,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-12,710.541649274305,3.8883903509152787e-07,19.926314931304184,0.41600501670836937,20806.78862300279,142.2524055888375,0.031468569216127215,1741.834147108522,13307.736512300851,10234.575709542129,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-13,710.5419689050022,3.88845820025052e-07,19.92633394144901,0.4160053311968024,20817.052888978298,142.2525016842246,0.0314686229221018,1741.8401524595654,13311.004066009331,10237.07396949667,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-14,710.5422616921775,3.888512553492716e-07,19.92635305471226,0.4160055371641598,20827.31974167023,142.2525999482018,0.03146867615646835,1741.846200720437,13314.2724220424,10239.572839276472,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-15,710.5425348533648,3.888567708534821e-07,19.926372456366888,0.416005748952709,20837.589181731546,142.25270064516002,0.031468727335480916,1741.852261676096,13317.54158059707,10242.072319030392,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-16,710.5428426712297,3.8886212852329277e-07,19.92639426409059,0.41600595036355026,20847.861209815368,142.2527895205401,0.03146877869100331,1741.8583024372526,13320.811541870395,10244.572408907326,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-17,710.543338340845,3.888672376759221e-07,19.926443341845076,0.41600613693107963,20858.135826574984,142.25282788930429,0.03146883139726957,1741.862988764391,13324.082306059481,10247.073109056206,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-18,710.5439061176257,3.8887398549204966e-07,19.926505937692703,0.41600644996384106,20868.413032663844,142.25286265809797,0.03146888310585958,1741.867436999328,13327.353873361484,10249.574419625998,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-19,710.54449079463,3.8888059707794256e-07,19.926576456894548,0.4160067486650212,20878.692828735573,142.25289840147988,0.03146893346037886,1741.8718716802368,13330.626243973607,10252.076340765707,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-20,710.5450936323114,3.888880022326309e-07,19.92665528321117,0.41600711895175985,20888.975215443952,142.25293451022893,0.031468979879995855,1741.8762947199004,13333.8994180931,10254.57887262437,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-21,710.5454494120322,3.8889544303365657e-07,19.926730510404784,0.4160074922781062,20899.26019344293,142.2529725830621,0.0314690236784942,1741.8807316860948,13337.173395917263,10257.082015351067,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-22,710.5454918941412,3.8890333016011305e-07,19.926807744555365,0.4160079096175576,20909.54776338662,142.2530103838904,0.03146906461939805,1741.8857002618968,13340.448177643444,10259.585769094909,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-23,710.5461995797556,3.889112066783423e-07,19.926878986769797,0.4160083241250596,20919.837925929307,142.25304797779444,0.031469104536838856,1741.893824128064,13343.72376346904,10262.090134005046,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-24,710.5470219915517,3.8891904753349206e-07,19.92694820667087,0.41600873507958863,20930.13068172543,142.2530927858101,0.03146914409871261,1741.8989052079278,13347.000153591494,10264.595110230663,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-25,710.5478906261758,3.889266619850368e-07,19.927014278130237,0.41600912311328847,20940.426031429604,142.25314365819364,0.03146918443391144,1741.9016813088956,13350.277348208301,10267.100697920981,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-26,710.5487829827078,3.8893450893519994e-07,19.927054809783012,0.41600953455363077,20950.723975696605,142.25320884882342,0.031469224823767294,1741.9057811581001,13353.555347517004,10269.606897225261,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-27,710.5496875216919,3.889418711315094e-07,19.927082317105498,0.4160098976633635,20961.024515181372,142.2532627564643,0.03146925745919268,1741.9108353898694,13356.834151715191,10272.113708292798,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-28,710.5506000721124,3.8894907544969845e-07,19.927109941294717,0.4160102455389042,20971.327650539017,142.2533051424374,0.03146930782937832,1741.9158669919866,13360.113761000503,10274.621131272921,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-29,710.5515346806345,3.889562771508626e-07,19.92713736727733,0.41601059301614235,20981.63338242481,142.25333008588692,0.03146936403589095,1741.9207218255253,13363.394175570626,10277.129166315,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-06-30,710.5524582430929,3.889635835864075e-07,19.927163441724637,0.4160109499457536,20991.941711494193,142.253365268896,0.0314694248759701,1741.925226043266,13366.675395623295,10279.637813568439,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-01,710.5533706799163,3.889710061037477e-07,19.92719000502848,0.4160113177653194,21002.25263840277,142.25339528500214,0.03146948574928174,1741.9297302707892,13369.957421356297,10282.147073182678,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-02,710.5543256467738,3.8897728169651987e-07,19.927217155002655,0.4160115855035128,21012.56616380631,142.2534193496213,0.031469546625652454,1741.9342868242638,13373.240252967464,10284.656945307195,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-03,710.5552984507442,3.8898330536539133e-07,19.927245651480696,0.41601183101202943,21022.88228836075,142.2534435565892,0.031469639881026815,1741.9388399125714,13376.523890654677,10287.167430091504,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-04,710.5562674627236,3.8899033048206463e-07,19.927272243685685,0.41601217278214897,21033.20101272219,142.25346769869572,0.03146984840773816,1741.9435121857798,13379.808334615866,10289.678527685153,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-05,710.557196929661,3.88999125778842e-07,19.927297764068996,0.41601268553813653,21043.522337546903,142.25349373548835,0.031470230852116254,1741.9482551301815,13383.093585049011,10292.190238237732,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-06,710.5581361612589,3.890082140177287e-07,19.927323020235782,0.41601323279142094,21053.84626349132,142.25374069127986,0.031470657059731455,1741.952985218774,13386.37964215214,10294.702561898863,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-07,710.5590819238014,3.8901800487562823e-07,19.92735020695655,0.41601386648321576,21064.17279121204,142.25477014819688,0.03147107573883512,1741.958078208055,13389.666506123329,10297.215498818205,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-08,710.5595946572648,3.8902831230440935e-07,19.927373455515262,0.41601456754083777,21074.50192136583,142.25685990679213,0.03147149177378511,1741.96278294782,13392.954177160702,10299.729049145453,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-09,710.5598670907914,3.890390089449824e-07,19.92739048587117,0.416015322005629,21084.833654609625,142.25925124370346,0.03147190721163976,1741.9676953266535,13396.242655462433,10302.243213030344,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-10,710.5601723122179,3.890498295275987e-07,19.927406691561348,0.4160160939382346,21095.16799160052,142.2616885883101,0.031472317723688956,1741.9728687516038,13399.531941226744,10304.757990622644,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-11,710.5604356473385,3.890607466179093e-07,19.927422636244525,0.41601687953432404,21105.50493299578,142.26404137960085,0.03147272187626663,1741.9778985814664,13402.822034651905,10307.27338207216,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-12,710.5606387220856,3.8907129903885327e-07,19.92743828935725,0.41601761463014464,21115.844479452833,142.26628597736885,0.03147312419336049,1741.9824092313083,13406.112935936235,10309.789387528735,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-13,710.5608531053459,3.890812788345578e-07,19.927454623341646,0.41601827223460747,21126.18663162928,142.26757288597258,0.03147352091669645,1741.9867915389707,13409.404645278104,10312.306007142248,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-14,710.5610948251623,3.8909111101625457e-07,19.927471744525878,0.416018910736053,21136.53139018288,142.26890085144794,0.03147389173255081,1741.990860254585,13412.697162875927,10314.823241062615,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-15,710.5613391536828,3.8910083560813585e-07,19.927488204392283,0.4160195353042831,21146.878755771566,142.27031516067024,0.031474355237541426,1741.9948526931616,13415.990488928172,10317.341089439788,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-16,710.5615907694688,3.8911027099561655e-07,19.92750359681638,0.4160201236808087,21157.228729053433,142.27187419005,0.031474884514315224,1741.998678978193,13419.28462363335,10319.859552423755,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-17,710.5618421518641,3.8911959544375727e-07,19.927514778483555,0.4160206974673591,21167.581310686743,142.2734330578268,0.031475410634339195,1742.00377210107,13422.579567190027,10322.378630164543,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-18,710.5620831277042,3.8912908104180377e-07,19.92752639390509,0.4160212910015883,21177.93650132992,142.27556247270516,0.03147594452779083,1742.0075832797152,13425.875319796813,10324.898322812212,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-19,710.5623218941606,3.891385419133466e-07,19.927538609436088,0.4160218815340362,21188.294301641567,142.2788533686348,0.031476482309307496,1742.0124940027983,13429.171881652368,10327.418630516864,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-20,710.5625665944272,3.891483267390228e-07,19.927551106661955,0.4160225127739806,21198.65471228044,142.28211210667672,0.03147701629526896,1742.0175130951754,13432.469252955403,10329.939553428632,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-21,710.562827775561,3.891580653639289e-07,19.927563037082088,0.4160231381309998,21209.017733905468,142.28536501024536,0.031477547686884634,1742.0224989538415,13435.767433904677,10332.461091697689,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-22,710.5630074255502,3.8916755721974773e-07,19.927573826909573,0.4160237325556501,21219.383367175746,142.28619422323607,0.03147807416235371,1742.027492920682,13439.066424698995,10334.983245474243,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-23,710.5631347492232,3.8917708361265337e-07,19.92758577164792,0.4160243312265744,21229.751612750537,142.2864281355201,0.03147859823281482,1742.0324814546425,13442.366225537213,10337.506014908538,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-24,710.5632587198597,3.891865896371518e-07,19.92759763392142,0.4160249273586357,21240.122471289265,142.28667179192593,0.0314791275960445,1742.0388724550248,13445.666836618237,10340.02940015086,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-25,710.5633810765946,3.891961375727424e-07,19.927609510857888,0.4160255286272706,21250.49594345153,142.28690784333276,0.031479663063634096,1742.0439656954163,13448.968258141018,10342.553401351524,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-26,710.563503691755,3.892058198851204e-07,19.92762131794922,0.41602614670539173,21260.87202989709,142.2871889693876,0.03148019555321895,1742.0517412234758,13452.27049030456,10345.078018660888,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-27,710.5636354630271,3.8921529647741675e-07,19.927632935181617,0.4160267392910292,21271.250731285876,142.2874776267194,0.03148072470801819,1742.056834501492,13455.573533307914,10347.603252229343,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-28,710.563780585164,3.892244311336441e-07,19.92764468918379,0.4160272898263929,21281.63204827798,142.28776029029308,0.03148124428376546,1742.0619277943995,13458.87738735018,10350.129102207316,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-29,710.5639261615371,3.8923351800643957e-07,19.927656599987035,0.4160278346730509,21292.01598153367,142.2880443874682,0.03148176367027584,1742.069680456612,13462.182052630507,10352.655568745276,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-30,710.5640707937029,3.892424109366033e-07,19.92766958918382,0.4160283568469583,21302.40253171337,142.28831081018097,0.031482230136155726,1742.0774180828537,13465.487529348093,10355.182651993724,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-07-31,710.5642091831129,3.892511946104428e-07,19.927682426098173,0.41602886647616677,21312.79169947768,142.28857069858088,0.03148268990645077,1742.0851520141855,13468.793817702184,10357.710352103199,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-08-01,710.5643446320024,3.8925925413097403e-07,19.927695344410633,0.41602929792294885,21323.18348548736,142.2888453531174,0.03148315006605478,1742.0930072016881,13472.100917892076,10360.238669224276,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-08-02,710.5644800565263,3.8926722827841835e-07,19.927708111975683,0.4160297194603871,21333.57789040334,142.2891274468896,0.03148363596502066,1742.1020545232777,13475.408830117114,10362.76760350757,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-08-03,710.5646151181521,3.8927521728269154e-07,19.9277215797249,0.41603014252428516,21343.97491488672,142.28941013946144,0.03148414353005084,1742.107147948396,13478.717554576691,10365.297155103726,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-08-04,710.56474674188,3.8928287185338494e-07,19.92773505547707,0.4160305315328858,21354.374559598764,142.28971323157637,0.03148465259268097,1742.1161525239406,13482.02709147025,10367.827324163434,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
2021-08-05,710.5648737490187,3.89290583661725e-07,19.927749190627118,0.4160309269536013,21364.776825200905,142.28987627009732,0.03148512129028605,1742.1212459902777,13485.337440997282,10370.358110837415,0x4110ea8b4d77ff4c4115cb8f4bbf396804807889
